EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,State
-19969.138671875,104411.6171875,-17850.908203125,-79250.8828125,-115243.3671875,94578.8203125,33432.66796875,185327.171875,-0.417724609375,0.871826171875,0.040283203125,0.0,0.0,0.0,66.66667175292969,1.0,1.0,WarmUp
39797.37109375,228.34542846679688,394.19537353515625,-9794.892578125,-21315.697265625,-849.7239379882812,-4150.71923828125,1369.5361328125,-0.430908203125,0.88134765625,0.030029296875,0.0,0.0,0.0,66.66667175292969,2.0,1.0,WarmUp
3980.39892578125,-111.22228240966797,-27.17972183227539,-29442.43359375,-38851.984375,-124.45452117919922,0.0,2767.056640625,-0.435791015625,0.883056640625,0.029052734375,0.0,0.0,0.0,66.66667175292969,3.0,1.0,WarmUp
-2274.6923828125,-795.8115234375,-1286.7452392578125,-10770.0546875,-8042.3369140625,0.0,-1.8775466680526733,1187.2353515625,-0.43701171875,0.884765625,0.029541015625,0.0,0.0,0.0,66.66667175292969,4.0,1.0,WarmUp
-3018.02197265625,-2176.523681640625,-3023.297119140625,-322.4015808105469,-1149.684326171875,-0.9834768176078796,-2236.962646484375,-164.59825134277344,-0.43505859375,0.885498046875,0.029541015625,0.0,0.0,0.0,66.66667175292969,5.0,1.0,WarmUp
-2976.626708984375,-2386.898193359375,-2861.470458984375,82.70146179199219,-1271.27783203125,-18.686059951782227,-14598.908203125,-74.7442398071289,-0.4365234375,0.88232421875,0.030517578125,0.0,0.0,0.0,66.66667175292969,6.0,1.0,WarmUp
-2099.0078125,-1621.0379638671875,-2152.65185546875,848.8298950195312,-1417.01123046875,94.68199157714844,-21414.40234375,551.283447265625,-0.438232421875,0.883056640625,0.02978515625,-5.187987804412842,-4.333495616912842,-4.669188976287842,66.66667175292969,7.0,1.0,WarmUp
2115.9951171875,-898.8978271484375,-1775.3544921875,930.100830078125,-1257.151611328125,1486.927490234375,-5768.89599609375,6264.92626953125,-0.438720703125,0.8837890625,0.027587890625,-1.4648436307907104,-1.8615721464157104,-1.2207030057907104,66.66667175292969,8.0,1.0,WarmUp
3018.82666015625,-349.7601013183594,-745.8330688476562,-726.3423461914062,-1331.0911865234375,1776.4273681640625,-1869.857666015625,18999.69921875,-0.43798828125,0.88623046875,0.027587890625,-0.5798339247703552,-1.2512205839157104,-0.3967284858226776,66.66667175292969,9.0,1.0,WarmUp
-885.9337768554688,-846.5947265625,-650.7040405273438,-1609.5045166015625,-1355.6781005859375,-735.4618530273438,-1495.5106201171875,3135.860595703125,-0.439453125,0.886474609375,0.02392578125,-0.3051757514476776,-1.0070799589157104,-0.2746581733226776,66.66667175292969,10.0,1.0,WarmUp
-972.7479858398438,-898.0037231445312,-743.5978393554688,-1002.162841796875,-782.2216796875,-930.9949340820312,-1061.529052734375,-731.0808715820312,-0.438720703125,0.8876953125,0.02490234375,-0.2441406100988388,-0.8850097060203552,-0.1525878757238388,66.66667175292969,11.0,1.0,WarmUp
-736.7135620117188,-747.3529663085938,-451.4158630371094,-591.6060180664062,-542.7003784179688,-707.0303955078125,-822.454833984375,-516.951171875,-0.43798828125,0.885986328125,0.02490234375,-0.1831054538488388,-0.7934569716453552,-0.0610351525247097,66.66667175292969,12.0,1.0,WarmUp
-684.4998779296875,-697.5532836914062,-384.00299072265625,-497.37103271484375,-509.2621765136719,-660.5387573242188,-764.5191040039062,-443.54803466796875,-0.439697265625,0.88525390625,0.023681640625,-0.1220703050494194,-0.7934569716453552,-0.0915527269244194,66.66667175292969,13.0,1.0,WarmUp
-690.5795288085938,-810.3848876953125,-363.0817565917969,-507.0270080566406,-566.7508544921875,-747.1741333007812,-790.4471435546875,-458.1213684082031,-0.437744140625,0.884521484375,0.024169921875,-0.0610351525247097,-0.8544921278953552,-0.1220703050494194,66.66667175292969,14.0,1.0,WarmUp
-629.6039428710938,-858.2175903320312,-267.50567626953125,-512.0338134765625,-543.23681640625,-769.972900390625,-695.6757202148438,-389.27801513671875,-0.4365234375,0.884033203125,0.023681640625,-0.03051757626235485,-0.8544921278953552,-0.2441406100988388,66.66667175292969,15.0,1.0,WarmUp
-685.6621704101562,-678.2413940429688,-171.21437072753906,-292.9866943359375,-400.72210693359375,-538.8558959960938,-617.2658081054688,-267.4162902832031,-0.4365234375,0.884765625,0.0224609375,0.0,-0.7629393935203552,-0.2441406100988388,66.66667175292969,16.0,1.0,WarmUp
-505.507080078125,-511.4973449707031,-146.5380401611328,-299.24517822265625,-309.61639404296875,-391.7814025878906,-472.4264831542969,-206.7089385986328,-0.4365234375,0.885009765625,0.023193359375,0.0915527269244194,-0.8239745497703552,-0.1831054538488388,66.66667175292969,17.0,1.0,WarmUp
-202.14918518066406,-340.282958984375,-124.63333129882812,-282.97308349609375,-228.6136474609375,-455.08154296875,-281.90020751953125,-148.77322387695312,-0.436767578125,0.88427734375,0.025146484375,0.1220703050494194,-0.8544921278953552,-0.2136230319738388,66.66667175292969,18.0,1.0,WarmUp
-208.6759033203125,-274.3900146484375,-104.51676177978516,-246.85267639160156,-197.3212127685547,-339.29949951171875,-213.41445922851562,-154.49526977539062,-0.438720703125,0.884521484375,0.0244140625,0.0915527269244194,-0.8239745497703552,-0.1525878757238388,66.66667175292969,19.0,1.0,WarmUp
-200.18223571777344,-257.8497314453125,-96.8277587890625,-233.70985412597656,-177.115234375,-234.15689086914062,-217.97422790527344,-142.2465057373047,-0.438232421875,0.88525390625,0.02392578125,-0.0610351525247097,-0.7934569716453552,-0.2746581733226776,66.66667175292969,20.0,1.0,WarmUp
-191.42034912109375,-246.49505615234375,-92.98326110839844,-224.76914978027344,-168.26394653320312,-212.96743774414062,-209.1229248046875,-137.1503143310547,-0.437744140625,0.885986328125,0.0244140625,0.0,-0.7629393935203552,-0.1831054538488388,66.66667175292969,21.0,1.0,WarmUp
-186.05592346191406,-238.8954620361328,-89.94342041015625,-216.99073791503906,-164.6876678466797,-206.7089385986328,-202.86444091796875,-134.1104736328125,-0.438232421875,0.8857421875,0.026123046875,0.0,-0.7934569716453552,-0.2136230319738388,66.66667175292969,22.0,1.0,WarmUp
-180.78091430664062,-232.81578063964844,-86.9035873413086,-210.7322540283203,-161.37960815429688,-201.07630920410156,-197.76824951171875,-130.98123168945312,-0.438232421875,0.884521484375,0.02490234375,-0.0915527269244194,-0.8544921278953552,-0.3356933295726776,66.66667175292969,23.0,1.0,WarmUp
-176.22116088867188,-226.8255157470703,-84.84722900390625,-204.56317138671875,-158.51858520507812,-195.9801025390625,-192.5826416015625,-128.03079223632812,-0.439208984375,0.884765625,0.026611328125,-0.0915527269244194,-0.8239745497703552,-0.3967284858226776,66.66667175292969,24.0,1.0,WarmUp
-172.28726196289062,-221.8187255859375,-82.8802719116211,-199.82460021972656,-155.74696350097656,-192.04620361328125,-188.29110717773438,-125.97444152832031,-0.439208984375,0.885009765625,0.0263671875,-0.0610351525247097,-0.8544921278953552,-0.3051757514476776,66.66667175292969,25.0,1.0,WarmUp
-168.62156677246094,-216.8119354248047,-81.00272369384766,-195.44366455078125,-153.5117950439453,-188.20169067382812,-184.35719299316406,-124.18629455566406,-0.439453125,0.88720703125,0.027587890625,0.03051757626235485,-0.9460448622703552,-0.3356933295726776,66.66667175292969,26.0,1.0,WarmUp
-165.31350708007812,-212.0733642578125,-79.66162109375,-190.79449462890625,-151.1872100830078,-184.08897399902344,-180.33387756347656,-122.48756408691406,-0.43798828125,0.88720703125,0.026611328125,0.03051757626235485,-0.8850097060203552,-0.3662109076976776,66.66667175292969,27.0,1.0,WarmUp
-162.18426513671875,-207.78182983398438,-77.87348175048828,-186.860595703125,-148.77322387695312,-180.33387756347656,-176.75759887695312,-120.78883361816406,-0.437744140625,0.885498046875,0.02587890625,0.0610351525247097,-0.7629393935203552,-0.2746581733226776,66.66667175292969,28.0,1.0,WarmUp
-159.2338409423828,-203.57969665527344,-76.62178039550781,-183.1949005126953,-146.71685791015625,-177.56227111816406,-173.36013793945312,-119.5371322631836,-0.440673828125,0.8837890625,0.027099609375,0.1220703050494194,-0.8239745497703552,-0.3356933295726776,66.66667175292969,29.0,1.0,WarmUp
-156.9092559814453,-199.9140167236328,-75.28067779541016,-179.97625732421875,-144.66049194335938,-174.8800506591797,-170.1414794921875,-118.64306640625,-0.439697265625,0.881591796875,0.0283203125,0.1525878757238388,-0.8544921278953552,-0.3356933295726776,66.66667175292969,30.0,1.0,WarmUp
-154.5846710205078,-196.33773803710938,-74.38661193847656,-177.115234375,-143.22998046875,-172.1084442138672,-167.7274932861328,-117.65959167480469,-0.439208984375,0.882568359375,0.027587890625,0.1220703050494194,-0.8239745497703552,-0.3662109076976776,66.66667175292969,31.0,1.0,WarmUp
-152.52830505371094,-193.11907958984375,-73.9395751953125,-174.164794921875,-141.4418487548828,-169.33682250976562,-165.31350708007812,-116.67610931396484,-0.43798828125,0.885986328125,0.02880859375,-0.03051757626235485,-0.7934569716453552,-0.4272460639476776,66.66667175292969,32.0,1.0,WarmUp
-150.47195434570312,-189.98983764648438,-72.95610046386719,-171.57199096679688,-139.83251953125,-166.6546173095703,-162.6313018798828,-115.4244155883789,-0.4384765625,0.8837890625,0.02978515625,-0.0610351525247097,-0.8544921278953552,-0.4577636420726776,66.66667175292969,33.0,1.0,WarmUp
-148.32618713378906,-187.39703369140625,-72.2408447265625,-169.068603515625,-138.4914093017578,-164.41943359375,-159.9490966796875,-114.6197509765625,-0.438720703125,0.883544921875,0.028076171875,-0.0610351525247097,-0.8544921278953552,-0.3051757514476776,66.66667175292969,34.0,1.0,WarmUp
-146.5380401611328,-184.71482849121094,-71.34677124023438,-166.6546173095703,-137.1503143310547,-162.45248413085938,-157.9821319580078,-113.99390411376953,-0.43798828125,0.884521484375,0.025634765625,0.03051757626235485,-0.8544921278953552,-0.1831054538488388,66.66667175292969,35.0,1.0,WarmUp
-144.9287109375,-181.76438903808594,-71.07855224609375,-164.41943359375,-135.8092041015625,-160.48553466796875,-156.19400024414062,-113.27864837646484,-0.439697265625,0.8857421875,0.024658203125,0.03051757626235485,-0.7629393935203552,-0.2746581733226776,66.66667175292969,36.0,1.0,WarmUp
-143.22998046875,-179.35040283203125,-70.54210662841797,-162.45248413085938,-134.736328125,-158.78680419921875,-154.5846710205078,-112.56339263916016,-0.442138671875,0.884033203125,0.024169921875,0.0915527269244194,-0.6408690810203552,-0.2441406100988388,66.66667175292969,37.0,1.0,WarmUp
