EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,State
-16835.69140625,239693.328125,149936.046875,209935.28125,-144592.375,82410.796875,88888.9609375,260758.953125,-0.274169921875,0.92919921875,0.13134765625,0.0,0.0,0.0,60.0,1.0,1.0,WarmUp
22537.98046875,3900.290283203125,2403.796142578125,-2308.845947265625,-12110.98046875,3045.380615234375,-9369.583984375,5559.86279296875,-0.286376953125,0.951904296875,0.119873046875,0.0,0.0,0.0,60.0,2.0,1.0,WarmUp
165.40292358398438,201.79156494140625,198.3940887451172,-20350.548828125,-31708.275390625,-18.686059951782227,0.0,4290.64111328125,-0.284912109375,0.95849609375,0.109375,0.0,0.0,0.0,60.0,3.0,1.0,WarmUp
-3767.69970703125,363.3499755859375,-430.40521240234375,-8140.2373046875,-8505.3759765625,0.0,0.0,1193.8514404296875,-0.285400390625,0.96142578125,0.09912109375,0.0,0.0,0.0,60.0,4.0,1.0,WarmUp
-3725.767822265625,-618.7857055664062,-2369.284912109375,-231.74290466308594,-1043.9158935546875,0.0,-665.9031982421875,-1354.24755859375,-0.28125,0.961669921875,0.100830078125,0.0,0.0,0.0,60.0,5.0,1.0,WarmUp
-3050.7451171875,-972.83740234375,-2696.335693359375,10.818244934082031,-1266.628662109375,6.705523490905762,-11478.962890625,-913.8287353515625,-0.27490234375,0.9560546875,0.107666015625,0.0,0.0,0.0,60.0,6.0,1.0,WarmUp
-1642.048583984375,-424.146728515625,-1974.4637451171875,458.031982421875,-1331.44873046875,144.03465270996094,-23879.80078125,-199.55638122558594,-0.273681640625,0.94921875,0.11279296875,-13.610838890075684,-8.575438499450684,12.145995140075684,60.0,7.0,1.0,WarmUp
2281.30859375,353.2469787597656,-1414.060791015625,2171.606201171875,-1134.0382080078125,1106.2325439453125,-6002.337890625,3763.408203125,-0.275634765625,0.9462890625,0.12548828125,-18.157957077026367,-9.887694358825684,32.012935638427734,60.0,8.0,1.0,WarmUp
2864.51025390625,1124.3822021484375,-1542.44921875,784.5462646484375,-1153.7076416015625,2492.666748046875,-1631.856201171875,18281.671875,-0.270263671875,0.947265625,0.13623046875,-19.653318405151367,-10.040282249450684,39.276119232177734,60.0,9.0,1.0,WarmUp
-927.3292236328125,-81.71797943115234,-1117.319091796875,-1275.032958984375,-1198.0535888671875,-432.3721618652344,-1333.05810546875,4528.4638671875,-0.25537109375,0.94287109375,0.13623046875,-19.561765670776367,-10.040282249450684,42.236324310302734,60.0,10.0,1.0,WarmUp
