EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,State
356474.84375,195697.046875,750000.0625,750000.0625,432142.21875,288713.75,389439.03125,200246.0625,-0.091552734375,0.970703125,-0.1337890625,0.7324218153953552,-0.8544921278953552,0.4272460639476776,60.0,55.0,1.0,Rest
354292.5,197706.203125,750000.0625,750000.0625,428343.03125,288797.15625,386747.78125,202828.140625,-0.0888671875,0.97216796875,-0.13427734375,0.8544921278953552,-0.9460448622703552,0.2441406100988388,60.0,56.0,1.0,Rest
352264.75,199704.359375,750000.0625,750000.0625,424924.65625,288893.28125,384279.15625,205468.59375,-0.087890625,0.97216796875,-0.13232421875,0.8239745497703552,-1.0070799589157104,0.3356933295726776,60.0,57.0,1.0,Rest
350150.28125,201502.421875,750000.0625,750000.0625,421485.78125,288909.71875,381774.53125,207754.921875,-0.08349609375,0.971435546875,-0.1318359375,0.7324218153953552,-0.9765624403953552,0.4272460639476776,60.0,58.0,1.0,Rest
347968.5,203080.453125,750000.0625,750000.0625,417925.78125,288852.59375,379212.5625,209644.078125,-0.083251953125,0.9697265625,-0.134765625,0.5798339247703552,-0.9765624403953552,0.5187987685203552,60.0,59.0,1.0,Rest
345926.15625,204565.59375,750000.0625,750000.0625,414461.625,288800.75,376767.09375,211432.40625,-0.081787109375,0.97265625,-0.134033203125,0.5493163466453552,-0.8850097060203552,0.6103515028953552,60.0,60.0,1.0,Rest
344219.75,206159.890625,750000.0625,750000.0625,411462.46875,288849.71875,374661.3125,213506.640625,-0.083251953125,0.97216796875,-0.135498046875,0.3662109076976776,-0.8239745497703552,0.7019042372703552,60.0,61.0,1.0,Rest
342656.375,207821.796875,750000.0625,750000.0625,408793.5625,288932.875,372754.53125,215679.140625,-0.08544921875,0.971923828125,-0.13623046875,0.3662109076976776,-0.7629393935203552,0.7324218153953552,60.0,62.0,1.0,Rest
340977.9375,209290.484375,750000.0625,750000.0625,406045.46875,288935.28125,370775.40625,217526.5625,-0.08447265625,0.9716796875,-0.13671875,0.1525878757238388,-0.6713866591453552,0.5798339247703552,60.0,63.0,1.0,Rest
339215.375,210549.953125,750000.0625,750000.0625,403132.78125,288874.3125,368718.15625,219016.53125,-0.083984375,0.971923828125,-0.1357421875,0.2746581733226776,-0.7019042372703552,0.4272460639476776,60.0,64.0,1.0,Rest
337570.90625,211730.9375,750000.0625,750000.0625,400276.3125,288822.0,366746.1875,220422.90625,-0.08251953125,0.974609375,-0.13916015625,0.1525878757238388,-0.7324218153953552,0.2136230319738388,60.0,65.0,1.0,Rest
336240.25,213049.953125,750000.0625,750000.0625,397852.21875,288873.25,365078.84375,222127.53125,-0.082275390625,0.974365234375,-0.138671875,0.2441406100988388,-0.6103515028953552,0.0,60.0,66.0,1.0,Rest
335031.125,214451.40625,750000.0625,750000.0625,395744.4375,288973.46875,363595.21875,223958.671875,-0.0810546875,0.97412109375,-0.135498046875,0.2441406100988388,-0.5493163466453552,-0.1220703050494194,60.0,67.0,1.0,Rest
333699.125,215713.5625,750000.0625,750000.0625,393551.90625,289003.6875,362029.6875,225496.125,-0.081787109375,0.973388671875,-0.13623046875,0.03051757626235485,-0.6103515028953552,-0.0915527269244194,60.0,68.0,1.0,Rest
332259.0625,216784.484375,750000.0625,750000.0625,391180.84375,288958.90625,360356.0,226694.0,-0.08056640625,0.974609375,-0.13623046875,-0.03051757626235485,-0.5187987685203552,-0.0610351525247097,60.0,69.0,1.0,Rest
330913.21875,217814.546875,750000.0625,750000.0625,388853.40625,288914.90625,358747.75,227828.921875,-0.079833984375,0.9716796875,-0.136474609375,-0.1220703050494194,-0.4272460639476776,0.03051757626235485,60.0,70.0,1.0,Rest
329867.59375,219017.6875,750000.0625,750000.0625,386927.125,288980.875,357430.0625,229279.5625,-0.08056640625,0.97119140625,-0.136962890625,-0.2441406100988388,-0.3051757514476776,0.1525878757238388,60.0,71.0,1.0,Rest
328935.96875,220275.5625,750000.0625,750000.0625,385281.78125,289096.65625,356276.625,230871.53125,-0.0810546875,0.97119140625,-0.134765625,-0.3051757514476776,-0.3356933295726776,0.0915527269244194,60.0,72.0,1.0,Rest
327858.25,221354.796875,750000.0625,750000.0625,383510.53125,289129.03125,355011.96875,232174.375,-0.0810546875,0.970458984375,-0.136962890625,-0.3662109076976776,-0.3051757514476776,0.1525878757238388,60.0,73.0,1.0,Rest
326676.21875,222265.046875,750000.0625,750000.0625,381538.03125,289099.875,353636.25,233153.296875,-0.082763671875,0.970703125,-0.138427734375,-0.1831054538488388,-0.2746581733226776,0.0915527269244194,60.0,74.0,1.0,Rest
