EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,State
543418.875,425936.5625,750000.0625,609668.6875,-202239.578125,715968.0,303716.78125,549264.5625,0.066650390625,0.950439453125,-0.1240234375,0.0,0.0,0.0,13.333333969116211,1.0,1.0,Rest
491065.0,207120.578125,750000.0625,750000.0625,-345372.65625,750000.0625,385797.03125,548005.0,0.06201171875,0.9619140625,-0.132080078125,0.0,0.0,0.0,13.333333969116211,2.0,1.0,Rest
487238.1875,344527.5625,750000.0625,750000.0625,-256336.34375,750000.0625,234193.71875,262381.875,0.06103515625,0.966064453125,-0.135986328125,0.0,0.0,0.0,13.333333969116211,3.0,1.0,Rest
429917.84375,528051.125,612253.375,750000.0625,-174729.578125,619586.1875,126921.6171875,88004.453125,0.061279296875,0.96923828125,-0.13623046875,0.0,0.0,0.0,13.333333969116211,4.0,1.0,Rest
308267.9375,612742.625,750000.0625,692814.4375,-66828.859375,464388.34375,213829.578125,130101.109375,0.060546875,0.969970703125,-0.135498046875,0.0,0.0,0.0,13.333333969116211,5.0,1.0,Rest
286292.0625,667598.375,750000.0625,707456.5,98415.359375,540151.9375,407494.03125,480951.90625,0.058349609375,0.968017578125,-0.1357421875,-0.5493163466453552,-0.4577636420726776,-0.4272460639476776,13.333333969116211,6.0,1.0,Rest
453533.1875,750000.0625,750000.0625,750000.0625,259657.8125,717815.125,428017.0625,555092.0,0.056640625,0.968994140625,-0.14013671875,-3.753661870956421,-5.798339366912842,-4.577636241912842,13.333333969116211,7.0,1.0,Rest
553351.5,750000.0625,750000.0625,750000.0625,344498.78125,750000.0625,626655.125,516238.5,0.05419921875,0.96923828125,-0.142333984375,-2.563476324081421,-6.256103038787842,-4.638671398162842,13.333333969116211,8.0,1.0,Rest
556138.1875,750000.0625,750000.0625,750000.0625,431956.0625,750000.0625,750000.0625,629146.5625,0.053955078125,0.9658203125,-0.141357421875,-2.075195074081421,-6.317138195037842,-4.608153820037842,13.333333969116211,9.0,1.0,Rest
582590.75,750000.0625,750000.0625,750000.0625,680290.1875,672870.125,741715.5625,654199.1875,0.052734375,0.965576171875,-0.14453125,-1.7395018339157104,-6.164550304412842,-4.577636241912842,13.333333969116211,10.0,1.0,Rest
644694.875,750000.0625,750000.0625,750000.0625,665137.5,629412.8125,750000.0625,672637.1875,0.053466796875,0.966064453125,-0.142822265625,-1.6479490995407104,-6.011962413787842,-4.364013195037842,13.333333969116211,11.0,1.0,Rest
750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,633821.375,750000.0625,750000.0625,0.052978515625,0.96875,-0.142578125,-1.5869139432907104,-5.737304210662842,-4.272460460662842,13.333333969116211,12.0,1.0,Rest
750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,741664.0,750000.0625,750000.0625,0.0517578125,0.971435546875,-0.140380859375,-1.5563963651657104,-5.676269054412842,-4.089354991912842,13.333333969116211,13.0,1.0,Rest
750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,0.052734375,0.97265625,-0.14013671875,-1.5563963651657104,-5.401610851287842,-3.875732183456421,13.333333969116211,14.0,1.0,Rest
750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,0.052978515625,0.972412109375,-0.142822265625,-1.6479490995407104,-5.249022960662842,-3.692626714706421,13.333333969116211,15.0,1.0,Rest
750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,0.054443359375,0.969970703125,-0.14111328125,-1.8005369901657104,-5.065917491912842,-3.448486089706421,13.333333969116211,16.0,1.0,Rest
750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,0.056640625,0.96826171875,-0.14306640625,-1.7700194120407104,-4.821776866912842,-3.204345464706421,13.333333969116211,17.0,1.0,Rest
750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,0.05712890625,0.96630859375,-0.14404296875,-1.7395018339157104,-4.455565929412842,-3.021239995956421,13.333333969116211,18.0,1.0,Rest
750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,0.05859375,0.96875,-0.142578125,-1.5869139432907104,-4.119872570037842,-2.777099370956421,13.333333969116211,19.0,1.0,Rest
713826.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,0.058837890625,0.970703125,-0.14306640625,-1.6174315214157104,-3.875732183456421,-2.532958745956421,13.333333969116211,20.0,1.0,Rest
674502.125,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,0.05712890625,0.969482421875,-0.143798828125,-1.4648436307907104,-3.631591558456421,-2.319335699081421,13.333333969116211,21.0,1.0,Rest
649943.1875,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,0.057373046875,0.967529296875,-0.142578125,-1.5258787870407104,-3.265380620956421,-2.136230230331421,13.333333969116211,22.0,1.0,Rest
628534.1875,750000.0625,750000.0625,750000.0625,750000.0625,727832.625,750000.0625,750000.0625,0.056396484375,0.9677734375,-0.1396484375,-1.5869139432907104,-3.021239995956421,-1.9836424589157104,13.333333969116211,23.0,1.0,Rest
609857.375,750000.0625,750000.0625,750000.0625,750000.0625,703234.0,750000.0625,750000.0625,0.05908203125,0.96923828125,-0.140380859375,-1.5869139432907104,-2.777099370956421,-1.7700194120407104,13.333333969116211,24.0,1.0,Rest
592358.0,750000.0625,750000.0625,750000.0625,750000.0625,680630.25,750000.0625,750000.0625,0.058349609375,0.970703125,-0.139892578125,-1.5563963651657104,-2.502441167831421,-1.6479490995407104,13.333333969116211,25.0,1.0,Rest
575438.25,750000.0625,750000.0625,750000.0625,750000.0625,659759.875,750000.0625,750000.0625,0.05810546875,0.968994140625,-0.139892578125,-1.4953612089157104,-2.258300542831421,-1.5258787870407104,13.333333969116211,26.0,1.0,Rest
559544.5,750000.0625,750000.0625,750000.0625,750000.0625,640522.4375,750000.0625,750000.0625,0.058837890625,0.970947265625,-0.138671875,-1.4648436307907104,-2.014159917831421,-1.3122557401657104,13.333333969116211,27.0,1.0,Rest
545629.4375,750000.0625,750000.0625,750000.0625,750000.0625,622899.1875,750000.0625,750000.0625,0.05615234375,0.96826171875,-0.138916015625,-1.3427733182907104,-1.9226073026657104,-1.1596678495407104,13.333333969116211,28.0,1.0,Rest
533494.6875,750000.0625,750000.0625,750000.0625,750000.0625,606686.375,750000.0625,750000.0625,0.057373046875,0.96728515625,-0.14208984375,-1.4648436307907104,-1.6784666776657104,-1.0986326932907104,13.333333969116211,29.0,1.0,Rest
521881.15625,750000.0625,750000.0625,750000.0625,750000.0625,591591.9375,750000.0625,750000.0625,0.055908203125,0.967041015625,-0.143798828125,-1.4648436307907104,-1.4953612089157104,-0.9155272841453552,13.333333969116211,30.0,1.0,Rest
510332.46875,750000.0625,750000.0625,750000.0625,750000.0625,577442.875,750000.0625,750000.0625,0.055419921875,0.966064453125,-0.142578125,-1.4648436307907104,-1.3427733182907104,-0.9155272841453552,13.333333969116211,31.0,1.0,Rest
499280.5,750000.0625,750000.0625,750000.0625,750000.0625,564237.6875,750000.0625,750000.0625,0.0546875,0.965576171875,-0.14453125,-1.3427733182907104,-1.2207030057907104,-0.9460448622703552,13.333333969116211,32.0,1.0,Rest
489620.96875,750000.0625,750000.0625,750000.0625,750000.0625,552032.5625,750000.0625,750000.0625,0.053466796875,0.966064453125,-0.143798828125,-1.2817381620407104,-1.0375975370407104,-0.8544921278953552,13.333333969116211,33.0,1.0,Rest
481339.375,750000.0625,750000.0625,750000.0625,750000.0625,540757.125,750000.0625,750000.0625,0.054443359375,0.969970703125,-0.141357421875,-1.0986326932907104,-1.0070799589157104,-0.8850097060203552,13.333333969116211,34.0,1.0,Rest
473243.5,750000.0625,750000.0625,750000.0625,750000.0625,530119.5625,750000.0625,750000.0625,0.056396484375,0.9716796875,-0.142333984375,-0.9765624403953552,-0.9460448622703552,-0.8850097060203552,13.333333969116211,35.0,1.0,Rest
464942.3125,750000.0625,750000.0625,750000.0625,750000.0625,520048.21875,750000.0625,750000.0625,0.056396484375,0.97412109375,-0.140869140625,-1.1596678495407104,-0.7324218153953552,-0.8239745497703552,13.333333969116211,36.0,1.0,Rest
456872.0,750000.0625,750000.0625,750000.0625,750000.0625,510557.21875,750000.0625,750000.0625,0.057373046875,0.974853515625,-0.14013671875,-1.2207030057907104,-0.6103515028953552,-0.7629393935203552,13.333333969116211,37.0,1.0,Rest
449920.875,750000.0625,750000.0625,750000.0625,750000.0625,501757.0,750000.0625,750000.0625,0.05859375,0.97265625,-0.14013671875,-1.3122557401657104,-0.5493163466453552,-0.5187987685203552,13.333333969116211,38.0,1.0,Rest
444036.28125,750000.0625,750000.0625,750000.0625,750000.0625,493575.53125,750000.0625,750000.0625,0.05859375,0.9697265625,-0.140869140625,-1.5563963651657104,-0.4272460639476776,-0.4882812201976776,13.333333969116211,39.0,1.0,Rest
438168.6875,750000.0625,750000.0625,750000.0625,750000.0625,485804.46875,750000.0625,750000.0625,0.058837890625,0.968017578125,-0.142822265625,-1.5869139432907104,-0.3356933295726776,-0.4577636420726776,13.333333969116211,40.0,1.0,Rest
431946.6875,750000.0625,750000.0625,750000.0625,750000.0625,478345.40625,750000.0625,750000.0625,0.05859375,0.970703125,-0.14208984375,-1.5258787870407104,-0.2136230319738388,-0.4882812201976776,13.333333969116211,41.0,1.0,Rest
425848.5,750000.0625,750000.0625,750000.0625,750000.0625,471292.53125,750000.0625,750000.0625,0.058837890625,0.9736328125,-0.140380859375,-1.5258787870407104,-0.2441406100988388,-0.5493163466453552,13.333333969116211,42.0,1.0,Rest
420688.375,750000.0625,750000.0625,750000.0625,750000.0625,464748.125,750000.0625,742336.0,0.05712890625,0.975341796875,-0.140625,-1.5869139432907104,-0.2136230319738388,-0.4577636420726776,13.333333969116211,43.0,1.0,Rest
416398.34375,750000.0625,750000.0625,750000.0625,750000.0625,458624.8125,750000.0625,730703.625,0.057373046875,0.977783203125,-0.140625,-1.7089842557907104,-0.1220703050494194,-0.3662109076976776,13.333333969116211,44.0,1.0,Rest
412054.875,750000.0625,750000.0625,750000.0625,750000.0625,452792.1875,750000.0625,719581.1875,0.05712890625,0.9775390625,-0.14013671875,-1.7395018339157104,-0.0915527269244194,-0.2441406100988388,13.333333969116211,45.0,1.0,Rest
407288.0625,750000.0625,750000.0625,750000.0625,750000.0625,447155.4375,750000.0625,708533.875,0.0576171875,0.980712890625,-0.136474609375,-1.8920897245407104,-0.0915527269244194,-0.3356933295726776,13.333333969116211,46.0,1.0,Rest
402515.5,750000.0625,750000.0625,750000.0625,750000.0625,441770.28125,747798.1875,697739.5,0.056396484375,0.9794921875,-0.138916015625,-2.044677495956421,-0.0610351525247097,-0.1831054538488388,13.333333969116211,47.0,1.0,Rest
398560.59375,750000.0625,750000.0625,750000.0625,750000.0625,436759.625,736962.0,687787.5,0.05517578125,0.981689453125,-0.139892578125,-2.349853277206421,0.03051757626235485,-0.3051757514476776,13.333333969116211,48.0,1.0,Rest
395410.5,750000.0625,750000.0625,750000.0625,750000.0625,432100.71875,726878.5,678794.1875,0.052978515625,0.982177734375,-0.13916015625,-2.380370855331421,-0.0915527269244194,-0.3051757514476776,13.333333969116211,49.0,1.0,Rest
392118.28125,750000.0625,750000.0625,750000.0625,750000.0625,427607.03125,717183.1875,670107.8125,0.052734375,0.982666015625,-0.139892578125,-2.563476324081421,-0.2441406100988388,-0.4272460639476776,13.333333969116211,50.0,1.0,Rest
388376.0625,750000.0625,750000.0625,750000.0625,750000.0625,423229.84375,707689.8125,661366.9375,0.050048828125,0.9814453125,-0.138916015625,-2.655029058456421,-0.3356933295726776,-0.3356933295726776,13.333333969116211,51.0,1.0,Rest
384585.125,750000.0625,750000.0625,750000.0625,750000.0625,419041.6875,698496.875,652766.1875,0.049072265625,0.980712890625,-0.140625,-2.838134527206421,-0.2746581733226776,-0.4577636420726776,13.333333969116211,52.0,1.0,Rest
381523.28125,750000.0625,750000.0625,750000.0625,750000.0625,415144.875,689863.75,644854.1875,0.0498046875,0.977783203125,-0.14111328125,-2.960204839706421,-0.5187987685203552,-0.5493163466453552,13.333333969116211,53.0,1.0,Rest
379173.75,750000.0625,750000.0625,750000.0625,750000.0625,411505.5625,681824.25,637737.25,0.048828125,0.976318359375,-0.142578125,-3.051757574081421,-0.7324218153953552,-0.5187987685203552,13.333333969116211,54.0,1.0,Rest
376658.84375,748053.4375,750000.0625,750000.0625,750000.0625,407993.21875,674069.25,630833.875,0.0498046875,0.976806640625,-0.1396484375,-3.051757574081421,-0.8239745497703552,-0.6103515028953552,13.333333969116211,55.0,1.0,Rest
373665.21875,739253.125,750000.0625,750000.0625,750000.0625,404547.90625,666424.375,623796.1875,0.0478515625,0.973876953125,-0.140380859375,-2.899169683456421,-1.0375975370407104,-0.7019042372703552,13.333333969116211,56.0,1.0,Rest
370580.84375,730555.6875,750000.0625,750000.0625,750000.0625,401230.28125,658966.8125,616794.5625,0.0478515625,0.97314453125,-0.139892578125,-2.868652105331421,-1.0986326932907104,-0.7629393935203552,13.333333969116211,57.0,1.0,Rest
368173.40625,722482.0625,750000.0625,750000.0625,750000.0625,398154.9375,651969.8125,610391.5625,0.050537109375,0.9697265625,-0.138427734375,-2.777099370956421,-1.2512205839157104,-0.8239745497703552,13.333333969116211,58.0,1.0,Rest
366418.34375,715151.0625,750000.0625,750000.0625,750000.0625,395288.46875,645463.9375,604691.3125,0.051513671875,0.968017578125,-0.140380859375,-2.685546636581421,-1.3122557401657104,-0.9155272841453552,13.333333969116211,59.0,1.0,Rest
364480.34375,708031.25,750000.0625,750000.0625,750000.0625,392499.25,639156.9375,599128.1875,0.052734375,0.967041015625,-0.139892578125,-2.441406011581421,-1.3732908964157104,-0.8850097060203552,13.333333969116211,60.0,1.0,Rest
362047.21875,700799.3125,750000.0625,750000.0625,750000.0625,389737.0,632883.5,593361.0,0.05224609375,0.96630859375,-0.138671875,-2.258300542831421,-1.5563963651657104,-0.9460448622703552,13.333333969116211,61.0,1.0,Rest
359498.21875,693597.0,750000.0625,750000.0625,750000.0625,387066.96875,626732.125,587574.5625,0.052490234375,0.968505859375,-0.137939453125,-2.136230230331421,-1.6479490995407104,-0.9765624403953552,13.333333969116211,62.0,1.0,Rest
357581.0,686921.1875,750000.0625,750000.0625,750000.0625,384601.03125,620972.0625,582312.75,0.053466796875,0.96826171875,-0.138671875,-2.044677495956421,-1.7089842557907104,-1.0986326932907104,13.333333969116211,63.0,1.0,Rest
356287.8125,680917.5,750000.0625,750000.0625,750000.0625,382318.46875,615645.375,577689.0,0.05517578125,0.970703125,-0.138671875,-1.8615721464157104,-1.8615721464157104,-1.0986326932907104,13.333333969116211,64.0,1.0,Rest
354788.28125,675059.625,750000.0625,750000.0625,750000.0625,380081.34375,610459.875,573146.4375,0.053466796875,0.97216796875,-0.14111328125,-1.8005369901657104,-1.8005369901657104,-1.0986326932907104,13.333333969116211,65.0,1.0,Rest
352791.09375,669044.4375,750000.0625,750000.0625,750000.0625,377854.90625,605265.5,568368.4375,0.05322265625,0.971923828125,-0.14111328125,-1.8005369901657104,-1.7395018339157104,-1.0681151151657104,13.333333969116211,66.0,1.0,Rest
350658.75,663003.375,750000.0625,750000.0625,750000.0625,375691.0,600136.5625,563522.4375,0.053955078125,0.97216796875,-0.140625,-1.6784666776657104,-1.8310545682907104,-1.0986326932907104,13.333333969116211,67.0,1.0,Rest
