EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,State
-69907.40625,209679.578125,45255.7578125,264767.0625,-51745.09375,87398.453125,84010.015625,278419.96875,0.678466796875,-0.083984375,0.764404296875,0.0,0.0,0.0,60.0,1.0,1.0,Rest
25658.015625,9455.2353515625,2009.0643310546875,2259.4931640625,-14470.0732421875,3475.60693359375,-11357.4580078125,5736.6201171875,0.678955078125,-0.09033203125,0.77490234375,0.0,0.0,0.0,60.0,2.0,1.0,Rest
2466.649169921875,1048.296875,-62.40607452392578,-24405.333984375,-45261.5703125,-318.11004638671875,0.0,3276.14013671875,0.676513671875,-0.093994140625,0.77685546875,0.0,0.0,0.0,60.0,3.0,1.0,Rest
-2829.105224609375,122.57697296142578,-854.641357421875,-15406.7001953125,-17521.623046875,0.0,-51.49842071533203,2000.2130126953125,0.67236328125,-0.09521484375,0.779052734375,0.0,0.0,0.0,60.0,4.0,1.0,Rest
-3148.019775390625,-341.9817199707031,-2513.7666015625,-1078.78466796875,-1589.1197509765625,-0.08940698206424713,-492.27484130859375,1.8775466680526733,0.66845703125,-0.098876953125,0.781005859375,0.0,0.0,0.0,60.0,5.0,1.0,Rest
-2858.34130859375,-876.9931030273438,-3352.404296875,-5.900860786437988,-1275.1224365234375,-16.897918701171875,-5236.9248046875,-274.65826416015625,0.66650390625,-0.098388671875,0.78515625,-0.6713866591453552,-0.5187987685203552,-0.5798339247703552,60.0,6.0,1.0,Rest
-2252.251220703125,-555.5750122070312,-2686.232666015625,316.5007019042969,-1555.502685546875,-123.29222869873047,-23868.712890625,247.7467498779297,0.661865234375,-0.0966796875,0.785888671875,-2.563476324081421,-0.6408690810203552,-3.845214605331421,60.0,7.0,1.0,Rest
360.3101501464844,41.484840393066406,-2201.289306640625,973.3738403320312,-1429.349365234375,70.18447875976562,-12675.7646484375,1238.8231201171875,0.657470703125,-0.09033203125,0.794921875,1.0681151151657104,2.655029058456421,-2.044677495956421,60.0,8.0,1.0,Rest
3433.138671875,879.228271484375,-1729.1309814453125,410.46746826171875,-1327.514892578125,942.2601928710938,-2231.777099609375,13432.7734375,0.65185546875,-0.0849609375,0.798095703125,2.380370855331421,3.540038824081421,-1.7700194120407104,60.0,9.0,1.0,Rest
388.2945251464844,840.246826171875,-728.3092651367188,-1535.3861083984375,-1528.2335205078125,492.0066223144531,-1782.4176025390625,14568.0634765625,0.65283203125,-0.078125,0.80078125,2.960204839706421,3.662109136581421,-1.8615721464157104,60.0,10.0,1.0,Rest
-1037.5679931640625,-644.087890625,-974.4467163085938,-1587.5103759765625,-1264.48291015625,-939.6673583984375,-1487.37451171875,70.00566864013672,0.653076171875,-0.072265625,0.804931640625,3.082275152206421,3.601073980331421,-1.9836424589157104,60.0,11.0,1.0,Rest
-875.026123046875,-794.7386474609375,-882.5363159179688,-812.262451171875,-555.7537841796875,-580.6983642578125,-1168.72802734375,-380.9631652832031,0.651611328125,-0.06982421875,0.8115234375,3.021239995956421,3.448486089706421,-1.8920897245407104,60.0,12.0,1.0,Rest
-716.2393188476562,-604.7488403320312,-803.5005493164062,-512.3914184570312,-345.7367858886719,-297.904052734375,-1112.669921875,-62.674293518066406,0.64794921875,-0.065673828125,0.816162109375,2.655029058456421,3.204345464706421,-2.075195074081421,60.0,13.0,1.0,Rest
-687.1820678710938,-487.3574523925781,-905.3350830078125,-379.53265380859375,-261.2471923828125,-86.9035873413086,-1235.8726806640625,96.91716766357422,0.644775390625,-0.06298828125,0.820556640625,2.380370855331421,2.960204839706421,-2.166747808456421,60.0,14.0,1.0,Rest
-686.824462890625,-457.4955139160156,-1019.8654174804688,-320.6134338378906,-211.0898895263672,-2.5033955574035645,-1444.7274169921875,240.50477600097656,0.64208984375,-0.059814453125,0.825927734375,2.044677495956421,2.685546636581421,-2.166747808456421,60.0,15.0,1.0,Rest
-643.4620361328125,-408.50048828125,-844.09130859375,-206.97715759277344,-94.86080932617188,-7.957221508026123,-1265.0194091796875,225.66322326660156,0.638916015625,-0.056640625,0.828857421875,1.6784666776657104,2.166747808456421,-2.349853277206421,60.0,16.0,1.0,Rest
-700.2354736328125,-320.43463134765625,-589.01318359375,-75.19126892089844,-7.510186672210693,-4.112720966339111,-1028.0909423828125,218.95770263671875,0.639404296875,-0.05419921875,0.8291015625,1.3732908964157104,1.6479490995407104,-2.441406011581421,60.0,17.0,1.0,Rest
-513.8218994140625,-313.8185119628906,-457.31671142578125,-215.1132049560547,-38.176780700683594,-31.65007209777832,-697.5532836914062,16.629697799682617,0.638916015625,-0.052490234375,0.831787109375,0.9765624403953552,1.1901854276657104,-2.441406011581421,60.0,18.0,1.0,Rest
-222.44456481933594,-310.4210510253906,-247.7467498779297,-254.00523376464844,-82.1650161743164,-119.71595001220703,-292.5396423339844,-24.408105850219727,0.640625,-0.0498046875,0.8330078125,0.4577636420726776,0.4882812201976776,-2.593993902206421,60.0,19.0,1.0,Rest
-179.7974395751953,-272.0654602050781,-116.3184814453125,-239.3424835205078,-134.91513061523438,-215.1132049560547,-176.22116088867188,-105.6790542602539,0.642822265625,-0.045166015625,0.83349609375,0.03051757626235485,-0.1831054538488388,-2.685546636581421,60.0,20.0,1.0,Rest
-197.76824951171875,-254.00523376464844,-96.02310180664062,-231.02764892578125,-172.3766632080078,-227.6301727294922,-214.1297149658203,-141.71006774902344,0.645263671875,-0.044677734375,0.830810546875,-0.7324218153953552,-1.0070799589157104,-2.685546636581421,60.0,21.0,1.0,Rest
-190.258056640625,-245.95860290527344,-92.44682312011719,-223.24923706054688,-167.7274932861328,-211.26869201660156,-208.050048828125,-137.77615356445312,0.646484375,-0.042236328125,0.829345703125,-1.4648436307907104,-1.6784666776657104,-2.624511480331421,60.0,22.0,1.0,Rest
