EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
750000.0625,750000.0625,750000.0625,750000.0625,433018.5625,750000.0625,750000.0625,750000.0625,-0.300537109375,0.935791015625,0.06982421875,1.2512205839157104,-0.1220703050494194,1.0070799589157104,66.66667175292969,11.0,1.0,Rest
750000.0625,750000.0625,750000.0625,750000.0625,520772.0625,750000.0625,750000.0625,750000.0625,-0.30224609375,0.9345703125,0.06982421875,1.4343260526657104,-0.1220703050494194,1.0986326932907104,66.66667175292969,12.0,1.0,Rest
750000.0625,750000.0625,750000.0625,750000.0625,578834.9375,750000.0625,750000.0625,750000.0625,-0.30126953125,0.933349609375,0.0712890625,1.4648436307907104,-0.1525878757238388,1.0375975370407104,66.66667175292969,13.0,1.0,Rest
750000.0625,750000.0625,750000.0625,750000.0625,631116.1875,750000.0625,750000.0625,750000.0625,-0.301025390625,0.936279296875,0.0693359375,1.4953612089157104,-0.0610351525247097,0.9765624403953552,66.66667175292969,14.0,1.0,Rest
750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,750000.0625,-0.300537109375,0.937255859375,0.06982421875,1.4953612089157104,-0.1831054538488388,0.8850097060203552,66.66667175292969,15.0,1.0,Rest
716497.8125,750000.0625,750000.0625,750000.0625,750000.0625,689737.375,710555.8125,672786.9375,-0.30126953125,0.938232421875,0.07177734375,1.5869139432907104,-0.1831054538488388,0.9155272841453552,66.66667175292969,16.0,1.0,Rest
614314.9375,750000.0625,750000.0625,750000.0625,750000.0625,590147.25,608836.8125,576678.1875,-0.2998046875,0.93896484375,0.0712890625,1.6174315214157104,-0.2136230319738388,0.9460448622703552,66.66667175292969,17.0,1.0,Rest
531711.1875,747201.625,750000.0625,750000.0625,750000.0625,509840.71875,526612.125,498933.96875,-0.30126953125,0.938720703125,0.0703125,1.6174315214157104,-0.2746581733226776,1.0070799589157104,66.66667175292969,18.0,1.0,Rest
462856.0,646772.5,750000.0625,750000.0625,685643.25,443142.125,458178.25,434102.0,-0.302001953125,0.940673828125,0.0693359375,1.5869139432907104,-0.3356933295726776,0.9460448622703552,66.66667175292969,19.0,1.0,Rest
410265.75,570254.0625,750000.0625,750000.0625,588983.0,392114.09375,405958.5625,384816.6875,-0.302001953125,0.940185546875,0.06982421875,1.5869139432907104,-0.3662109076976776,1.0375975370407104,66.66667175292969,20.0,1.0,Rest
387252.125,535862.1875,750000.0625,750000.0625,540087.125,369667.125,383144.3125,363509.84375,-0.30322265625,0.9384765625,0.06689453125,1.4953612089157104,-0.3967284858226776,1.0986326932907104,66.66667175292969,21.0,1.0,Rest
375752.59375,517941.1875,750000.0625,750000.0625,510261.21875,358451.46875,371734.90625,352876.21875,-0.301025390625,0.9375,0.06689453125,1.4648436307907104,-0.4272460639476776,1.0375975370407104,66.66667175292969,22.0,1.0,Rest
365412.9375,501777.71875,750000.0625,750000.0625,483832.21875,348306.4375,361536.25,343227.875,-0.3017578125,0.939208984375,0.070068359375,1.3427733182907104,-0.4882812201976776,0.9765624403953552,66.66667175292969,23.0,1.0,Rest
355948.25,487099.4375,750000.0625,750000.0625,460298.53125,339009.1875,352157.84375,334344.65625,-0.30126953125,0.937744140625,0.067626953125,1.3122557401657104,-0.5493163466453552,0.9460448622703552,66.66667175292969,24.0,1.0,Rest
347181.875,473821.15625,750000.0625,750000.0625,439534.03125,330460.71875,343468.90625,326161.21875,-0.3017578125,0.936279296875,0.0654296875,1.3122557401657104,-0.5798339247703552,0.9765624403953552,66.66667175292969,25.0,1.0,Rest
339048.8125,461582.59375,750000.0625,750000.0625,420939.25,322526.3125,335403.6875,318511.375,-0.300048828125,0.93701171875,0.065673828125,1.3122557401657104,-0.5798339247703552,1.0070799589157104,66.66667175292969,26.0,1.0,Rest
331465.46875,450084.59375,750000.0625,750000.0625,403879.21875,315102.46875,327910.125,311374.46875,-0.30224609375,0.935302734375,0.06591796875,1.4038084745407104,-0.5493163466453552,0.9765624403953552,66.66667175292969,27.0,1.0,Rest
324388.125,439310.78125,750000.0625,750000.0625,388165.40625,308197.03125,320918.84375,304705.15625,-0.30322265625,0.938232421875,0.065185546875,1.4343260526657104,-0.6103515028953552,1.1291502714157104,66.66667175292969,28.0,1.0,Rest
317803.90625,429422.625,750000.0625,750000.0625,374013.625,301817.5,314417.25,298533.21875,-0.302734375,0.939697265625,0.064208984375,1.4343260526657104,-0.6408690810203552,1.0375975370407104,66.66667175292969,29.0,1.0,Rest
311674.25,420417.90625,750000.0625,739036.6875,361476.71875,295909.40625,308370.125,292791.0625,-0.30126953125,0.9404296875,0.065185546875,1.3732908964157104,-0.6103515028953552,1.0681151151657104,66.66667175292969,30.0,1.0,Rest
305916.4375,412002.21875,750000.0625,723749.875,350118.46875,290351.5,302692.34375,287378.625,-0.3037109375,0.940673828125,0.067138671875,1.2817381620407104,-0.6408690810203552,1.0070799589157104,66.66667175292969,31.0,1.0,Rest
300501.59375,403968.8125,750000.0625,709312.0,339481.0,285092.75,297348.21875,282252.65625,-0.302978515625,0.9443359375,0.068603515625,1.2512205839157104,-0.7019042372703552,1.1291502714157104,66.66667175292969,32.0,1.0,Rest
295414.09375,396346.25,750000.0625,695711.875,329475.0,280150.96875,292336.15625,277437.375,-0.301025390625,0.94384765625,0.06884765625,1.0375975370407104,-0.7934569716453552,1.1596678495407104,66.66667175292969,33.0,1.0,Rest
290654.3125,389321.90625,750000.0625,683057.1875,320413.96875,275564.3125,287649.09375,272974.09375,-0.301513671875,0.945068359375,0.069580078125,0.9765624403953552,-0.8239745497703552,1.2512205839157104,66.66667175292969,34.0,1.0,Rest
286188.4375,382894.96875,750000.0625,671285.25,312391.9375,271285.46875,283241.125,268800.125,-0.30126953125,0.943115234375,0.068359375,0.9155272841453552,-0.7934569716453552,1.3122557401657104,66.66667175292969,35.0,1.0,Rest
281976.3125,376856.25,750000.0625,660188.1875,305065.46875,267248.46875,279081.3125,264845.03125,-0.301513671875,0.943115234375,0.06640625,0.8239745497703552,-0.8544921278953552,1.2207030057907104,66.66667175292969,36.0,1.0,Rest
